OrderDate,ProductID,Quantity,TotalAmount,UnitPrice,Category,IsHoliday
2020-08-14,P00017,5,299.18,55.12,Sports & Outdoors,0
2020-08-14,P00018,2,302.4,148.4,Sports & Outdoors,0
2020-08-14,P00019,4,1006.29,243.81,Home & Kitchen,0
2020-08-14,P00020,3,1124.44,416.88,Home & Kitchen,0
2020-08-14,P00021,10,2439.7400000000002,235.12,Sports & Outdoors,0
2020-08-14,P00022,7,2880.1,391.44,Electronics,0
2020-08-14,P00023,3,1290.07,437.94,Sports & Outdoors,0
2020-08-14,P00024,4,1960.89,489.43,Books,0
2020-08-14,P00026,4,2110.13,469.07,Clothing,0
2020-08-14,P00027,1,54.41,45.4,Electronics,0
2020-08-14,P00028,13,4204.62,311.5175,Books,0
2020-08-14,P00031,2,1101.31,540.31,Sports & Outdoors,0
2020-08-14,P00033,8,2737.05,305.495,Clothing,0
2020-08-14,P00034,5,651.11,123.96,Books,0
2020-08-14,P00036,3,946.68,296.03,Electronics,0
2020-08-14,P00037,5,229.52,52.98,Electronics,0
2020-08-14,P00038,4,1546.4,375.13,Books,0
2020-08-14,P00039,8,2494.86,311.685,Books,0
2020-08-14,P00040,2,664.05,323.34,Toys & Games,0
2020-08-14,P00041,4,1277.86,318.55,Sports & Outdoors,0
2020-08-14,P00043,4,2573.32,594.78,Home & Kitchen,0
2020-08-14,P00044,9,2472.31,265.71500000000003,Books,0
2020-08-14,P00045,5,2492.17,584.88,Electronics,0
2020-08-14,P00046,2,608.04,283.12,Toys & Games,0
2020-08-14,P00047,3,65.38,23.09,Sports & Outdoors,0
2020-08-14,P00050,3,901.75,292.09,Clothing,0
2020-08-15,P00001,6,1754.08,384.975,Sports & Outdoors,0
2020-08-15,P00002,6,1318.32,237.125,Home & Kitchen,0
2020-08-15,P00004,1,159.4,141.5,Electronics,0
2020-08-15,P00005,4,251.14,59.61,Books,0
2020-08-15,P00006,5,1295.3200000000002,246.86333333333334,Clothing,0
2020-08-15,P00007,10,570.1600000000001,54.82333333333333,Sports & Outdoors,0
2020-08-15,P00008,11,2469.67,256.31,Toys & Games,0
2020-08-15,P00009,5,1819.0,359.655,Toys & Games,0
2020-08-15,P00010,5,2761.21,553.12,Sports & Outdoors,0
2020-08-15,P00011,5,204.75,35.61,Toys & Games,0
2020-08-15,P00013,7,1853.16,181.62,Sports & Outdoors,0
2020-08-15,P00014,2,738.89,346.33,Electronics,0
2020-08-15,P00015,3,134.34,45.97,Sports & Outdoors,0
2020-08-15,P00016,14,5134.4800000000005,348.9225,Sports & Outdoors,0
2020-08-15,P00017,6,1189.04,237.685,Electronics,0
2020-08-15,P00018,6,1467.47,228.555,Books,0
2020-08-15,P00019,5,1244.51,247.855,Clothing,0
2020-08-15,P00021,8,1962.07,226.15,Clothing,0
2020-08-15,P00022,6,279.18,45.96,Toys & Games,0
2020-08-15,P00023,12,3441.63,340.12,Toys & Games,0
2020-08-15,P00024,16,4175.42,212.0575,Home & Kitchen,0
2020-08-15,P00025,3,1600.32,595.72,Toys & Games,0
2020-08-15,P00027,10,2784.91,266.18666666666667,Electronics,0
2020-08-15,P00030,7,3529.2799999999997,492.95500000000004,Books,0
2020-08-15,P00031,6,613.83,233.57,Books,0
2020-08-15,P00032,9,3465.17,344.95,Electronics,0
2020-08-15,P00037,11,1509.9099999999999,174.87,Electronics,0
2020-08-15,P00038,7,2958.89,403.555,Sports & Outdoors,0
2020-08-15,P00040,1,341.16,387.62,Electronics,0
2020-08-15,P00042,4,1433.4,429.59000000000003,Home & Kitchen,0
2020-08-15,P00043,5,1375.71,250.635,Sports & Outdoors,0
2020-08-15,P00045,10,3733.1,319.8533333333333,Home & Kitchen,0
2020-08-15,P00046,2,442.72,216.08,Toys & Games,0
2020-08-15,P00047,5,2580.97,577.84,Electronics,0
2020-08-15,P00048,2,1044.37,479.32,Books,0
2020-08-15,P00049,3,1304.97,442.44,Sports & Outdoors,0
2020-08-16,P00003,3,849.81,239.2,Toys & Games,0
2020-08-16,P00005,6,2966.43,396.46000000000004,Sports & Outdoors,0
2020-08-16,P00006,5,1040.17,139.51000000000002,Home & Kitchen,0
2020-08-16,P00007,4,2107.2200000000003,516.7049999999999,Books,0
2020-08-16,P00008,1,554.27,593.31,Toys & Games,0
2020-08-16,P00012,3,1288.86,562.89,Home & Kitchen,0
2020-08-16,P00013,3,1891.58,530.21,Home & Kitchen,0
2020-08-16,P00014,2,126.81,55.18,Home & Kitchen,0
2020-08-16,P00017,7,1903.77,263.17,Home & Kitchen,0
2020-08-16,P00018,3,1715.37,526.72,Toys & Games,0
2020-08-16,P00020,5,717.26,161.82,Books,0
2020-08-16,P00023,1,321.66,288.1,Electronics,0
2020-08-16,P00024,3,1244.46,493.31,Home & Kitchen,0
2020-08-16,P00025,5,1215.8600000000001,332.135,Clothing,0
2020-08-16,P00026,3,1346.66,466.31,Clothing,0
2020-08-16,P00027,4,1093.39,252.96,Home & Kitchen,0
2020-08-16,P00028,1,391.1,369.63,Books,0
2020-08-16,P00029,7,1847.63,320.765,Home & Kitchen,0
2020-08-16,P00032,2,552.4,258.84,Home & Kitchen,0
2020-08-16,P00034,2,425.07,198.72,Toys & Games,0
2020-08-16,P00035,1,299.84,261.34,Clothing,0
2020-08-16,P00036,5,541.3399999999999,110.205,Electronics,0
2020-08-16,P00037,5,1880.66,364.39,Home & Kitchen,0
2020-08-16,P00038,10,4598.18,381.1825,Sports & Outdoors,0
2020-08-16,P00039,10,3771.2099999999996,367.4433333333333,Clothing,0
2020-08-16,P00040,8,2086.35,243.39499999999998,Clothing,0
2020-08-16,P00041,11,4570.53,358.81333333333333,Electronics,0
2020-08-16,P00043,4,943.94,234.71,Books,0
2020-08-16,P00044,5,2398.58,464.445,Clothing,0
2020-08-16,P00045,8,2496.89,361.93666666666667,Electronics,0
2020-08-16,P00046,5,2500.19,475.77,Books,0
2020-08-16,P00048,6,1628.9499999999998,268.805,Clothing,0
2020-08-16,P00050,2,503.15,277.86,Electronics,0
2020-08-17,P00004,5,228.6,44.37,Clothing,0
2020-08-17,P00005,4,998.28,284.085,Clothing,0
2020-08-17,P00006,2,585.65,245.56,Books,0
2020-08-17,P00007,2,436.49,223.92,Clothing,0
2020-08-17,P00008,3,709.52,178.98999999999998,Sports & Outdoors,0
2020-08-17,P00010,6,2390.1,418.815,Books,0
2020-08-17,P00012,15,4200.93,243.805,Home & Kitchen,0
2020-08-17,P00013,4,105.24,27.39,Electronics,0
2020-08-17,P00014,4,2046.62,511.57,Home & Kitchen,0
2020-08-17,P00017,6,581.89,146.985,Toys & Games,0
2020-08-17,P00019,14,4822.02,366.0,Sports & Outdoors,0
2020-08-17,P00021,3,137.85,39.43,Home & Kitchen,0
2020-08-17,P00022,8,3240.79,373.635,Books,0
2020-08-17,P00024,2,829.72,389.77,Electronics,0
2020-08-17,P00025,5,1574.0,342.35,Sports & Outdoors,0
2020-08-17,P00028,2,378.5,160.47,Electronics,0
2020-08-17,P00029,8,2136.75,210.95,Sports & Outdoors,0
2020-08-17,P00032,5,1522.53,302.84,Clothing,0
2020-08-17,P00033,9,1480.73,202.67,Sports & Outdoors,0
2020-08-17,P00035,4,925.53,291.325,Books,0
2020-08-17,P00037,18,2780.8199999999997,173.1625,Books,0
2020-08-17,P00038,5,2618.24,581.75,Sports & Outdoors,0
2020-08-17,P00039,7,1790.49,304.9,Toys & Games,0
2020-08-17,P00040,6,1564.5,375.38,Books,0
2020-08-17,P00043,5,668.68,154.14,Home & Kitchen,0
2020-08-17,P00044,5,2269.35,449.0,Home & Kitchen,0
2020-08-17,P00045,5,2146.94,329.695,Toys & Games,0
2020-08-17,P00046,3,192.06,55.1,Electronics,0
2020-08-17,P00047,12,2875.21,225.09,Home & Kitchen,0
2020-08-17,P00048,8,4099.71,508.19500000000005,Sports & Outdoors,0
2020-08-17,P00049,5,1898.42,335.68,Toys & Games,0
2020-08-17,P00050,5,738.23,139.47,Toys & Games,0
2020-08-18,P00001,2,1199.16,564.85,Toys & Games,0
2020-08-18,P00003,1,315.85,306.34,Home & Kitchen,0
2020-08-18,P00004,6,2078.0299999999997,422.01,Electronics,0
2020-08-18,P00006,5,2692.91,524.8,Toys & Games,0
2020-08-18,P00007,8,1348.6599999999999,197.745,Books,0
2020-08-18,P00009,4,2497.77,553.7,Sports & Outdoors,0
2020-08-18,P00011,10,3482.6000000000004,331.44666666666666,Home & Kitchen,0
2020-08-18,P00014,4,1009.19,297.84,Toys & Games,0
2020-08-18,P00015,5,1659.86,306.5,Sports & Outdoors,0
2020-08-18,P00016,5,2116.09,405.995,Toys & Games,0
2020-08-18,P00017,5,2289.77,544.52,Home & Kitchen,0
2020-08-18,P00019,3,706.16,232.48,Books,0
2020-08-18,P00021,7,3876.67,524.54,Clothing,0
2020-08-18,P00022,5,1569.85,384.47,Sports & Outdoors,0
2020-08-18,P00023,3,412.02,125.32,Clothing,0
2020-08-18,P00024,5,1755.3000000000002,343.965,Clothing,0
2020-08-18,P00026,11,2571.64,219.45,Sports & Outdoors,0
2020-08-18,P00027,5,423.44,80.25,Clothing,0
2020-08-18,P00028,2,422.88,246.09,Sports & Outdoors,0
2020-08-18,P00029,5,1624.3,306.97,Books,0
2020-08-18,P00030,9,2119.95,198.60666666666665,Electronics,0
2020-08-18,P00031,3,1323.7,426.8,Sports & Outdoors,0
2020-08-18,P00035,10,995.46,92.08,Electronics,0
2020-08-18,P00036,2,174.08,103.45,Clothing,0
2020-08-18,P00037,6,1928.92,360.5566666666667,Clothing,0
2020-08-18,P00038,5,1867.54,416.84,Electronics,0
2020-08-18,P00039,1,534.8,589.34,Toys & Games,0
2020-08-18,P00040,11,4157.84,406.5625,Clothing,0
2020-08-18,P00042,1,463.56,434.69,Books,0
2020-08-18,P00044,4,542.71,134.81,Electronics,0
2020-08-18,P00045,4,643.85,152.42,Toys & Games,0
2020-08-18,P00046,8,2640.5,348.02,Toys & Games,0
2020-08-18,P00047,4,1279.22,369.6,Clothing,0
2020-08-18,P00048,4,1946.97,484.67,Electronics,0
2020-08-18,P00049,4,2344.12,554.58,Books,0
2020-08-19,P00004,2,115.97,54.53,Books,0
2020-08-19,P00005,2,852.56,403.6,Toys & Games,0
2020-08-19,P00006,7,2458.91,254.05,Sports & Outdoors,0
2020-08-19,P00007,2,888.52,466.23,Sports & Outdoors,0
2020-08-19,P00009,15,2130.67,192.90833333333333,Sports & Outdoors,0
2020-08-19,P00010,4,2248.76,528.88,Sports & Outdoors,0
2020-08-19,P00011,6,1274.47,199.8066666666667,Books,0
2020-08-19,P00012,4,1915.19,566.92,Home & Kitchen,0
2020-08-19,P00013,3,317.98,125.95,Home & Kitchen,0
2020-08-19,P00014,8,2827.32,320.5566666666667,Home & Kitchen,0
2020-08-19,P00015,4,839.9000000000001,194.43,Clothing,0
2020-08-19,P00016,1,218.95,236.74,Electronics,0
2020-08-19,P00017,4,391.07,99.07,Electronics,0
2020-08-19,P00019,5,1695.8000000000002,318.97,Home & Kitchen,0
2020-08-19,P00020,4,1097.13,258.46500000000003,Electronics,0
2020-08-19,P00021,5,2434.82,450.61,Sports & Outdoors,0
2020-08-19,P00022,3,1717.34,569.62,Toys & Games,0
2020-08-19,P00023,4,423.70000000000005,165.51000000000002,Books,0
2020-08-19,P00024,2,724.61,339.2,Home & Kitchen,0
2020-08-19,P00025,7,1412.49,178.745,Clothing,0
2020-08-19,P00026,1,471.11,519.25,Books,0
2020-08-19,P00027,3,453.83,146.21,Clothing,0
2020-08-19,P00028,3,229.94,78.99,Electronics,0
2020-08-19,P00029,7,1254.0,181.745,Sports & Outdoors,0
2020-08-19,P00030,5,1303.73,281.09,Electronics,0
2020-08-19,P00031,4,444.52,96.08,Books,0
2020-08-19,P00034,5,903.98,189.45,Toys & Games,0
2020-08-19,P00035,3,81.42,23.51,Electronics,0
2020-08-19,P00038,3,886.89,262.23,Toys & Games,0
2020-08-19,P00039,7,2554.65,335.88,Electronics,0
2020-08-19,P00040,5,2759.09,466.13,Electronics,0
2020-08-19,P00041,4,2108.63,499.48,Home & Kitchen,0
2020-08-19,P00042,14,4046.95,301.79499999999996,Electronics,0
2020-08-19,P00044,5,719.99,185.03,Sports & Outdoors,0
2020-08-19,P00045,3,1401.56,494.07,Home & Kitchen,0
2020-08-19,P00050,5,880.77,155.495,Books,0
2020-08-20,P00001,4,1375.8,373.9,Sports & Outdoors,0
2020-08-20,P00002,4,305.36,64.27,Clothing,0
2020-08-20,P00003,4,642.65,298.115,Books,0
2020-08-20,P00005,7,2060.85,323.335,Sports & Outdoors,0
2020-08-20,P00006,13,5258.46,412.31,Home & Kitchen,0
2020-08-20,P00007,5,847.82,178.42,Sports & Outdoors,0
2020-08-20,P00008,9,4993.719999999999,512.04,Clothing,0
2020-08-20,P00009,2,632.14,286.16,Electronics,0
2020-08-20,P00010,8,1876.33,254.14,Clothing,0
2020-08-20,P00012,4,1456.93,332.53999999999996,Sports & Outdoors,0
2020-08-20,P00013,9,3340.31,319.38666666666666,Home & Kitchen,0
2020-08-20,P00015,3,368.04,121.78,Sports & Outdoors,0
2020-08-20,P00017,5,2716.6,502.78,Clothing,0
2020-08-20,P00018,9,2725.7200000000003,326.57,Clothing,0
2020-08-20,P00021,4,370.81,97.12,Home & Kitchen,0
2020-08-20,P00022,2,601.99,280.185,Sports & Outdoors,0
2020-08-20,P00023,4,452.6,72.42500000000001,Sports & Outdoors,0
2020-08-20,P00024,5,1176.58,169.60999999999999,Electronics,0
2020-08-20,P00027,3,1075.53,399.81,Home & Kitchen,0
2020-08-20,P00028,7,2765.87,428.92,Books,0
2020-08-20,P00029,2,38.0,16.79,Home & Kitchen,0
2020-08-20,P00030,2,92.06,44.2,Clothing,0
2020-08-20,P00032,7,2527.94,370.15999999999997,Clothing,0
2020-08-20,P00035,9,3952.22,407.455,Clothing,0
2020-08-20,P00036,10,1934.77,206.21,Sports & Outdoors,0
2020-08-20,P00039,4,1853.7400000000002,429.38,Toys & Games,0
2020-08-20,P00040,2,940.72,433.92,Toys & Games,0
2020-08-20,P00041,4,2519.48,598.04,Toys & Games,0
2020-08-20,P00043,9,2909.79,294.87,Toys & Games,0
2020-08-20,P00045,8,4018.41,448.22,Electronics,0
2020-08-20,P00046,2,925.09,479.73,Home & Kitchen,0
2020-08-20,P00048,2,684.65,316.27,Toys & Games,0
2020-08-20,P00049,3,1552.86,575.0,Clothing,0
2020-08-20,P00050,2,563.56,292.29,Clothing,0
2020-08-21,P00002,3,690.44,227.17,Books,0
2020-08-21,P00004,17,4865.72,268.8925,Clothing,0
2020-08-21,P00005,3,1824.75,571.29,Home & Kitchen,0
2020-08-21,P00006,3,1284.13,395.27,Electronics,0
2020-08-21,P00007,4,1252.32,341.625,Clothing,0
2020-08-21,P00008,6,637.84,99.155,Books,0
2020-08-21,P00009,5,1391.5700000000002,297.105,Books,0
2020-08-21,P00010,3,1086.07,312.57,Toys & Games,0
2020-08-21,P00012,4,1833.46,454.84,Sports & Outdoors,0
2020-08-21,P00013,8,2852.1800000000003,295.09000000000003,Sports & Outdoors,0
2020-08-21,P00014,10,3781.12,374.24,Sports & Outdoors,0
2020-08-21,P00015,14,6174.84,457.54,Home & Kitchen,0
2020-08-21,P00017,12,4600.22,441.5533333333333,Home & Kitchen,0
2020-08-21,P00018,8,2086.73,284.495,Home & Kitchen,0
2020-08-21,P00019,8,1348.8899999999999,182.95,Electronics,0
2020-08-21,P00020,5,1647.15,311.33,Electronics,0
2020-08-21,P00021,1,121.36,110.74,Clothing,0
2020-08-21,P00022,14,2922.41,214.6275,Electronics,0
2020-08-21,P00023,1,91.51,87.1,Sports & Outdoors,0
2020-08-21,P00024,8,709.74,95.35499999999999,Home & Kitchen,0
2020-08-21,P00025,3,1141.23,369.66499999999996,Books,0
2020-08-21,P00026,5,2774.47,468.63,Clothing,0
2020-08-21,P00028,5,1950.39,364.29,Toys & Games,0
2020-08-21,P00029,4,973.44,322.49,Toys & Games,0
2020-08-21,P00030,2,1152.18,511.58,Sports & Outdoors,0
2020-08-21,P00031,2,1265.97,583.06,Books,0
2020-08-21,P00032,5,706.63,133.03,Toys & Games,0
2020-08-21,P00033,1,487.41,447.19,Clothing,0
2020-08-21,P00035,4,168.24,45.4,Home & Kitchen,0
2020-08-21,P00036,9,2092.24,248.32750000000001,Books,0
2020-08-21,P00037,3,888.3199999999999,323.345,Electronics,0
2020-08-21,P00039,3,1737.99,534.61,Electronics,0
2020-08-21,P00041,4,779.88,255.2,Sports & Outdoors,0
2020-08-21,P00042,5,2742.19,486.24,Electronics,0
2020-08-21,P00045,5,1991.38,383.19,Sports & Outdoors,0
2020-08-21,P00046,6,2576.54,344.465,Sports & Outdoors,0
2020-08-21,P00047,5,774.6,170.03,Sports & Outdoors,0
2020-08-21,P00048,9,3693.54,419.79333333333335,Electronics,0
2020-08-21,P00049,4,1027.96,312.72,Electronics,0
2020-08-21,P00050,9,3518.35,363.675,Clothing,0
2020-08-22,P00001,3,1210.6,370.47,Sports & Outdoors,0
2020-08-22,P00002,4,1657.55,400.74,Electronics,0
2020-08-22,P00003,8,3130.2,353.11,Toys & Games,0
2020-08-22,P00004,4,650.16,215.25,Electronics,0
2020-08-22,P00006,5,764.89,161.765,Sports & Outdoors,0
2020-08-22,P00007,1,500.88,462.12,Toys & Games,0
2020-08-22,P00008,5,1654.98,329.87,Electronics,0
2020-08-22,P00010,2,471.11,217.7,Books,0
2020-08-22,P00011,7,1169.29,297.46999999999997,Electronics,0
2020-08-22,P00013,4,565.25,147.08,Electronics,0
2020-08-22,P00014,2,236.46,117.23,Books,0
2020-08-22,P00017,5,955.05,182.06,Toys & Games,0
2020-08-22,P00018,7,1201.5,126.765,Clothing,0
2020-08-22,P00019,4,960.76,318.695,Toys & Games,0
2020-08-22,P00020,2,560.25,311.87,Clothing,0
2020-08-22,P00021,7,1402.1100000000001,189.47,Home & Kitchen,0
2020-08-22,P00022,10,2697.0,277.3933333333334,Clothing,0
2020-08-22,P00024,1,652.22,580.26,Sports & Outdoors,0
2020-08-22,P00026,4,858.33,218.11,Books,0
2020-08-22,P00027,5,1070.8,238.68,Sports & Outdoors,0
2020-08-22,P00030,9,3566.3,389.625,Toys & Games,0
2020-08-22,P00031,9,2359.84,241.37,Home & Kitchen,0
2020-08-22,P00033,12,3313.43,246.48000000000002,Books,0
2020-08-22,P00034,5,1589.33,293.61,Toys & Games,0
2020-08-22,P00035,2,197.9,87.67,Home & Kitchen,0
2020-08-22,P00036,11,2311.69,206.57333333333335,Home & Kitchen,0
2020-08-22,P00039,2,1133.69,597.15,Home & Kitchen,0
2020-08-22,P00045,2,533.04,333.09,Books,0
2020-08-22,P00047,4,449.65,112.35999999999999,Clothing,0
2020-08-22,P00049,2,518.55,292.69,Electronics,0
2020-08-22,P00050,8,2611.58,352.625,Sports & Outdoors,0
2020-08-23,P00002,2,549.4,231.44,Books,0
2020-08-23,P00004,4,891.07,207.32,Toys & Games,0
2020-08-23,P00005,5,1028.17,194.41,Clothing,0
2020-08-23,P00006,7,1393.98,210.04,Sports & Outdoors,0
2020-08-23,P00007,5,3052.02,579.33,Toys & Games,0
2020-08-23,P00008,5,1201.85,268.34,Home & Kitchen,0
2020-08-23,P00009,9,1024.37,112.43,Books,0
2020-08-23,P00013,5,581.88,116.01,Home & Kitchen,0
2020-08-23,P00014,3,365.98,112.91,Home & Kitchen,0
2020-08-23,P00016,10,3066.29,316.09999999999997,Electronics,0
2020-08-23,P00017,5,2947.73,544.63,Home & Kitchen,0
2020-08-23,P00018,4,735.67,168.75,Clothing,0
2020-08-23,P00019,4,229.56,50.34,Clothing,0
2020-08-23,P00020,4,990.11,151.42,Clothing,0
2020-08-23,P00022,2,605.29,282.42,Clothing,0
2020-08-23,P00023,6,1460.73,298.66,Electronics,0
2020-08-23,P00024,2,758.82,395.25,Electronics,0
2020-08-23,P00025,5,1111.68,240.73,Books,0
2020-08-23,P00026,1,446.78,409.26,Books,0
2020-08-23,P00027,1,349.98,326.82,Sports & Outdoors,0
2020-08-23,P00028,9,3625.45,332.8333333333333,Books,0
2020-08-23,P00029,5,2467.87,493.05,Electronics,0
2020-08-23,P00031,1,443.29,403.62,Sports & Outdoors,0
2020-08-23,P00032,2,293.53,130.63,Toys & Games,0
2020-08-23,P00033,4,1362.79,329.28499999999997,Electronics,0
2020-08-23,P00035,1,115.6,101.16,Electronics,0
2020-08-23,P00036,5,716.31,142.49,Home & Kitchen,0
2020-08-23,P00037,5,2622.1,320.29999999999995,Home & Kitchen,0
2020-08-23,P00038,7,1417.9299999999998,236.29000000000002,Sports & Outdoors,0
2020-08-23,P00039,3,354.69,129.5,Books,0
2020-08-23,P00040,4,468.25,102.81,Home & Kitchen,0
2020-08-23,P00042,5,1453.02,305.5,Sports & Outdoors,0
2020-08-23,P00043,11,3034.31,362.84,Books,0
2020-08-23,P00046,7,1075.98,213.83,Clothing,0
2020-08-23,P00047,12,3359.8500000000004,298.69,Books,0
2020-08-23,P00048,6,1575.86,278.77,Toys & Games,0
2020-08-23,P00050,5,331.94,58.1,Electronics,0
2020-08-24,P00001,4,1920.27,530.61,Home & Kitchen,0
2020-08-24,P00004,7,2194.14,282.195,Electronics,0
2020-08-24,P00006,8,1403.9,289.7475,Clothing,0
2020-08-24,P00008,3,557.42,164.61,Toys & Games,0
2020-08-24,P00010,4,1203.12,277.25,Sports & Outdoors,0
2020-08-24,P00013,5,1034.59,204.79,Toys & Games,0
2020-08-24,P00014,7,1666.8400000000001,291.775,Clothing,0
2020-08-24,P00017,11,3870.0600000000004,403.18333333333334,Home & Kitchen,0
2020-08-24,P00018,2,590.24,281.995,Electronics,0
2020-08-24,P00019,14,3894.3900000000003,279.88,Books,0
2020-08-24,P00020,5,1607.4199999999998,268.845,Books,0
2020-08-24,P00021,6,1451.56,254.63333333333335,Clothing,0
2020-08-24,P00024,8,2897.61,276.385,Books,0
2020-08-24,P00025,3,814.45,263.41,Toys & Games,0
2020-08-24,P00028,1,20.55,20.64,Home & Kitchen,0
2020-08-24,P00029,5,2109.53,500.99,Home & Kitchen,0
2020-08-24,P00030,2,571.52,272.43,Sports & Outdoors,0
2020-08-24,P00031,5,652.1600000000001,131.065,Books,0
2020-08-24,P00033,1,255.05,303.21,Sports & Outdoors,0
2020-08-24,P00034,12,2556.99,177.17666666666665,Books,0
2020-08-24,P00035,2,174.36,97.265,Clothing,0
2020-08-24,P00036,2,423.07,210.66,Clothing,0
2020-08-24,P00037,5,1874.97,432.0,Home & Kitchen,0
2020-08-24,P00038,5,45.91,7.94,Books,0
2020-08-24,P00040,5,1431.77,237.145,Toys & Games,0
2020-08-24,P00042,2,655.71,404.08,Toys & Games,0
2020-08-24,P00043,6,1358.46,240.49,Sports & Outdoors,0
2020-08-24,P00044,4,1417.99,316.38,Electronics,0
2020-08-24,P00045,5,2603.12,488.08,Clothing,0
2020-08-24,P00047,5,2047.82,389.43,Electronics,0
2020-08-24,P00048,1,153.58,130.65,Books,0
2020-08-24,P00049,3,940.32,279.43,Toys & Games,0
2020-08-24,P00050,5,461.37,123.82,Home & Kitchen,0
2020-08-25,P00001,10,664.59,129.7175,Toys & Games,0
2020-08-25,P00006,6,1156.93,242.745,Electronics,0
2020-08-25,P00007,6,1697.73,265.95,Sports & Outdoors,0
2020-08-25,P00008,1,229.14,255.31,Sports & Outdoors,0
2020-08-25,P00009,4,2269.92,478.21,Toys & Games,0
2020-08-25,P00010,1,299.9,290.69,Toys & Games,0
2020-08-25,P00011,7,1328.84,247.98666666666668,Home & Kitchen,0
2020-08-25,P00012,2,116.88,58.02,Books,0
2020-08-25,P00013,3,76.04,24.76,Sports & Outdoors,0
2020-08-25,P00015,10,2576.45,276.34000000000003,Sports & Outdoors,0
2020-08-25,P00016,1,64.68,57.42,Books,0
2020-08-25,P00017,2,1262.36,594.84,Electronics,0
2020-08-25,P00018,6,2134.94,295.48,Toys & Games,0
2020-08-25,P00019,3,1265.13,398.18,Electronics,0
2020-08-25,P00021,5,2628.11,538.54,Books,0
2020-08-25,P00023,5,31.33,5.29,Clothing,0
2020-08-25,P00024,7,4487.92,574.02,Sports & Outdoors,0
2020-08-25,P00025,2,677.24,310.06,Sports & Outdoors,0
2020-08-25,P00026,6,1235.58,192.01333333333332,Sports & Outdoors,0
2020-08-25,P00027,9,3171.8599999999997,349.82,Electronics,0
2020-08-25,P00030,5,2437.94,457.36,Toys & Games,0
2020-08-25,P00031,5,2412.01,312.76000000000005,Electronics,0
2020-08-25,P00033,2,442.99,233.06,Home & Kitchen,0
2020-08-25,P00035,8,2426.49,303.5,Home & Kitchen,0
2020-08-25,P00039,6,1049.3200000000002,181.05,Sports & Outdoors,0
2020-08-25,P00040,4,1202.11,335.25,Clothing,0
2020-08-25,P00041,3,1272.8899999999999,447.45,Sports & Outdoors,0
2020-08-25,P00043,2,779.53,367.39,Home & Kitchen,0
2020-08-25,P00044,3,1267.8,390.18,Sports & Outdoors,0
2020-08-25,P00045,8,3178.47,403.50666666666666,Clothing,0
2020-08-25,P00046,2,629.81,326.2,Books,0
2020-08-25,P00047,1,467.22,562.66,Clothing,0
2020-08-26,P00001,3,1095.63,323.37,Electronics,0
2020-08-26,P00003,2,986.2,546.91,Toys & Games,0
2020-08-26,P00005,3,856.52,267.35,Books,0
2020-08-26,P00007,10,1380.16,152.875,Sports & Outdoors,0
2020-08-26,P00008,3,1393.89,500.73,Toys & Games,0
2020-08-26,P00009,5,966.5,191.98,Sports & Outdoors,0
2020-08-26,P00011,1,231.32,292.29,Home & Kitchen,0
2020-08-26,P00014,3,342.86,111.07,Toys & Games,0
2020-08-26,P00015,3,1622.47,496.73,Books,0
2020-08-26,P00017,9,1520.65,131.01333333333332,Toys & Games,0
2020-08-26,P00018,4,1159.17,366.84,Sports & Outdoors,0
2020-08-26,P00019,6,3674.75,589.49,Sports & Outdoors,0
2020-08-26,P00020,2,30.76,15.63,Toys & Games,0
2020-08-26,P00021,3,452.26,190.39,Books,0
2020-08-26,P00022,2,1117.76,517.19,Electronics,0
2020-08-26,P00023,7,2096.81,318.4433333333333,Electronics,0
2020-08-26,P00024,2,1231.63,564.49,Toys & Games,0
2020-08-26,P00026,1,508.63,538.21,Electronics,0
2020-08-26,P00027,4,288.4,68.89,Toys & Games,0
